step,strat,count
801,"2,1",0
801,"1,2",0
801,"0,3",5
802,"3,0",0
802,"2,1",0
802,"1,2",0
802,"0,3",5
803,"3,0",0
803,"2,1",0
803,"1,2",1
803,"0,3",4
804,"3,0",0
804,"2,1",0
804,"1,2",1
804,"0,3",4
805,"3,0",0
805,"2,1",0
805,"1,2",1
805,"0,3",4
806,"3,0",0
806,"2,1",0
806,"1,2",1
806,"0,3",4
807,"3,0",0
807,"2,1",0
807,"1,2",1
807,"0,3",4
808,"3,0",0
808,"2,1",0
808,"1,2",1
808,"0,3",4
809,"3,0",0
809,"2,1",0
809,"1,2",1
809,"0,3",4
810,"3,0",0
810,"2,1",0
810,"1,2",0
810,"0,3",5
811,"3,0",0
811,"2,1",0
811,"1,2",0
811,"0,3",5
812,"3,0",0
812,"2,1",0
812,"1,2",0
812,"0,3",5
813,"3,0",0
813,"2,1",0
813,"1,2",0
813,"0,3",5
814,"3,0",0
814,"2,1",0
814,"1,2",0
814,"0,3",5
815,"3,0",0
815,"2,1",0
815,"1,2",0
815,"0,3",5
816,"3,0",0
816,"2,1",0
816,"1,2",0
816,"0,3",5
817,"3,0",0
817,"2,1",0
817,"1,2",0
817,"0,3",5
818,"3,0",0
818,"2,1",0
818,"1,2",0
818,"0,3",5
819,"3,0",0
819,"2,1",0
819,"1,2",0
819,"0,3",5
820,"3,0",0
820,"2,1",0
820,"1,2",0
820,"0,3",5
821,"3,0",0
821,"2,1",0
821,"1,2",0
821,"0,3",5
822,"3,0",0
822,"2,1",0
822,"1,2",0
822,"0,3",5
823,"3,0",0
823,"2,1",0
823,"1,2",0
823,"0,3",5
824,"3,0",0
824,"2,1",0
824,"1,2",0
824,"0,3",5
825,"3,0",0
825,"2,1",0
825,"1,2",0
825,"0,3",5
826,"3,0",0
826,"2,1",0
826,"1,2",1
826,"0,3",4
827,"3,0",0
827,"2,1",0
827,"1,2",2
827,"0,3",3
828,"3,0",0
828,"2,1",0
828,"1,2",2
828,"0,3",3
829,"3,0",0
829,"2,1",0
829,"1,2",2
829,"0,3",3
830,"3,0",0
830,"2,1",0
830,"1,2",2
830,"0,3",3
831,"3,0",0
831,"2,1",0
831,"1,2",1
831,"0,3",4
832,"3,0",0
832,"2,1",0
832,"1,2",1
832,"0,3",4
833,"3,0",0
833,"2,1",0
833,"1,2",0
833,"0,3",5
834,"3,0",0
834,"2,1",0
834,"1,2",0
834,"0,3",5
835,"3,0",0
835,"2,1",0
835,"1,2",0
835,"0,3",5
836,"3,0",0
836,"2,1",0
836,"1,2",1
836,"0,3",4
837,"3,0",0
837,"2,1",0
837,"1,2",1
837,"0,3",4
838,"3,0",0
838,"2,1",0
838,"1,2",1
838,"0,3",4
839,"3,0",0
839,"2,1",0
839,"1,2",1
839,"0,3",4
840,"3,0",0
840,"2,1",0
840,"1,2",1
840,"0,3",4
841,"3,0",0
841,"2,1",0
841,"1,2",0
841,"0,3",5
842,"3,0",0
842,"2,1",0
842,"1,2",0
842,"0,3",5
843,"3,0",0
843,"2,1",0
843,"1,2",0
843,"0,3",5
844,"3,0",0
844,"2,1",0
844,"1,2",1
844,"0,3",4
845,"3,0",0
845,"2,1",0
845,"1,2",0
845,"0,3",5
846,"3,0",0
846,"2,1",0
846,"1,2",0
846,"0,3",5
847,"3,0",0
847,"2,1",0
847,"1,2",0
847,"0,3",5
848,"3,0",0
848,"2,1",0
848,"1,2",0
848,"0,3",5
849,"3,0",0
849,"2,1",0
849,"1,2",0
849,"0,3",5
850,"3,0",0
850,"2,1",0
850,"1,2",0
850,"0,3",5
851,"3,0",0
851,"2,1",0
851,"1,2",0
851,"0,3",5
852,"3,0",0
852,"2,1",0
852,"1,2",0
852,"0,3",5
853,"3,0",0
853,"2,1",0
853,"1,2",0
853,"0,3",5
854,"3,0",0
854,"2,1",0
854,"1,2",0
854,"0,3",5
855,"3,0",0
855,"2,1",0
855,"1,2",0
855,"0,3",5
856,"3,0",0
856,"2,1",0
856,"1,2",0
856,"0,3",5
857,"3,0",0
857,"2,1",0
857,"1,2",0
857,"0,3",5
858,"3,0",0
858,"2,1",0
858,"1,2",0
858,"0,3",5
859,"3,0",0
859,"2,1",0
859,"1,2",0
859,"0,3",5
860,"3,0",0
860,"2,1",0
860,"1,2",0
860,"0,3",5
861,"3,0",0
861,"2,1",0
861,"1,2",0
861,"0,3",5
862,"3,0",0
862,"2,1",0
862,"1,2",0
862,"0,3",5
863,"3,0",0
863,"2,1",0
863,"1,2",0
863,"0,3",5
864,"3,0",0
864,"2,1",0
864,"1,2",0
864,"0,3",5
865,"3,0",0
865,"2,1",0
865,"1,2",0
865,"0,3",5
866,"3,0",0
866,"2,1",0
866,"1,2",0
866,"0,3",5
867,"3,0",0
867,"2,1",0
867,"1,2",1
867,"0,3",4
868,"3,0",0
868,"2,1",0
868,"1,2",1
868,"0,3",4
869,"3,0",1
869,"2,1",0
869,"1,2",1
869,"0,3",3
870,"3,0",1
870,"2,1",0
870,"1,2",0
870,"0,3",4
871,"3,0",1
871,"2,1",0
871,"1,2",0
871,"0,3",4
872,"3,0",1
872,"2,1",0
872,"1,2",0
872,"0,3",4
873,"3,0",1
873,"2,1",0
873,"1,2",0
873,"0,3",4
874,"3,0",0
874,"2,1",0
874,"1,2",0
874,"0,3",5
875,"3,0",0
875,"2,1",0
875,"1,2",0
875,"0,3",5
876,"3,0",0
876,"2,1",0
876,"1,2",0
876,"0,3",5
877,"3,0",0
877,"2,1",0
877,"1,2",0
877,"0,3",5
878,"3,0",0
878,"2,1",0
878,"1,2",1
878,"0,3",4
879,"3,0",0
879,"2,1",0
879,"1,2",1
879,"0,3",4
880,"3,0",0
880,"2,1",0
880,"1,2",1
880,"0,3",4
881,"3,0",0
881,"2,1",0
881,"1,2",1
881,"0,3",4
882,"3,0",0
882,"2,1",0
882,"1,2",2
882,"0,3",3
883,"3,0",0
883,"2,1",0
883,"1,2",1
883,"0,3",4
884,"3,0",0
884,"2,1",0
884,"1,2",0
884,"0,3",5
885,"3,0",0
885,"2,1",0
885,"1,2",0
885,"0,3",5
886,"3,0",0
886,"2,1",0
886,"1,2",0
886,"0,3",5
887,"3,0",0
887,"2,1",1
887,"1,2",0
887,"0,3",4
888,"3,0",0
888,"2,1",1
888,"1,2",0
888,"0,3",4
889,"3,0",0
889,"2,1",0
889,"1,2",1
889,"0,3",4
890,"3,0",0
890,"2,1",0
890,"1,2",1
890,"0,3",4
891,"3,0",0
891,"2,1",1
891,"1,2",0
891,"0,3",4
892,"3,0",0
892,"2,1",1
892,"1,2",0
892,"0,3",4
893,"3,0",0
893,"2,1",0
893,"1,2",0
893,"0,3",5
894,"3,0",0
894,"2,1",0
894,"1,2",0
894,"0,3",5
895,"3,0",0
895,"2,1",0
895,"1,2",0
895,"0,3",5
896,"3,0",0
896,"2,1",0
896,"1,2",1
896,"0,3",4
897,"3,0",0
897,"2,1",0
897,"1,2",0
897,"0,3",5
898,"3,0",0
898,"2,1",0
898,"1,2",0
898,"0,3",5
899,"3,0",0
899,"2,1",0
899,"1,2",0
899,"0,3",5
900,"3,0",0
900,"2,1",0
900,"1,2",0
900,"0,3",5
901,"3,0",0
901,"2,1",0
901,"1,2",0
901,"0,3",5
902,"3,0",0
902,"2,1",0
902,"1,2",0
902,"0,3",5
903,"3,0",0
903,"2,1",0
903,"1,2",0
903,"0,3",5
904,"3,0",0
904,"2,1",0
904,"1,2",0
904,"0,3",5
905,"3,0",0
905,"2,1",0
905,"1,2",0
905,"0,3",5
906,"3,0",0
906,"2,1",0
906,"1,2",1
906,"0,3",4
907,"3,0",0
907,"2,1",0
907,"1,2",1
907,"0,3",4
908,"3,0",0
908,"2,1",0
908,"1,2",1
908,"0,3",4
909,"3,0",0
909,"2,1",0
909,"1,2",0
909,"0,3",5
910,"3,0",0
910,"2,1",0
910,"1,2",0
910,"0,3",5
911,"3,0",0
911,"2,1",0
911,"1,2",0
911,"0,3",5
912,"3,0",0
912,"2,1",0
912,"1,2",0
912,"0,3",5
913,"3,0",0
913,"2,1",0
913,"1,2",0
913,"0,3",5
914,"3,0",0
914,"2,1",0
914,"1,2",0
914,"0,3",5
915,"3,0",0
915,"2,1",0
915,"1,2",0
915,"0,3",5
916,"3,0",0
916,"2,1",0
916,"1,2",0
916,"0,3",5
917,"3,0",0
917,"2,1",0
917,"1,2",0
917,"0,3",5
918,"3,0",0
918,"2,1",0
918,"1,2",0
918,"0,3",5
919,"3,0",0
919,"2,1",0
919,"1,2",0
919,"0,3",5
920,"3,0",0
920,"2,1",0
920,"1,2",0
920,"0,3",5
921,"3,0",0
921,"2,1",0
921,"1,2",1
921,"0,3",4
922,"3,0",0
922,"2,1",0
922,"1,2",1
922,"0,3",4
923,"3,0",0
923,"2,1",0
923,"1,2",0
923,"0,3",5
924,"3,0",0
924,"2,1",0
924,"1,2",0
924,"0,3",5
925,"3,0",0
925,"2,1",0
925,"1,2",0
925,"0,3",5
926,"3,0",0
926,"2,1",0
926,"1,2",0
926,"0,3",5
927,"3,0",0
927,"2,1",0
927,"1,2",0
927,"0,3",5
928,"3,0",0
928,"2,1",1
928,"1,2",0
928,"0,3",4
929,"3,0",0
929,"2,1",1
929,"1,2",0
929,"0,3",4
930,"3,0",1
930,"2,1",0
930,"1,2",0
930,"0,3",4
931,"3,0",1
931,"2,1",0
931,"1,2",0
931,"0,3",4
932,"3,0",1
932,"2,1",0
932,"1,2",0
932,"0,3",4
933,"3,0",1
933,"2,1",0
933,"1,2",0
933,"0,3",4
934,"3,0",1
934,"2,1",0
934,"1,2",0
934,"0,3",4
935,"3,0",0
935,"2,1",0
935,"1,2",0
935,"0,3",5
936,"3,0",0
936,"2,1",0
936,"1,2",0
936,"0,3",5
937,"3,0",1
937,"2,1",0
937,"1,2",0
937,"0,3",4
938,"3,0",1
938,"2,1",0
938,"1,2",0
938,"0,3",4
939,"3,0",1
939,"2,1",0
939,"1,2",0
939,"0,3",4
940,"3,0",0
940,"2,1",0
940,"1,2",0
940,"0,3",5
941,"3,0",0
941,"2,1",0
941,"1,2",1
941,"0,3",4
942,"3,0",0
942,"2,1",1
942,"1,2",1
942,"0,3",3
943,"3,0",0
943,"2,1",1
943,"1,2",1
943,"0,3",3
944,"3,0",0
944,"2,1",0
944,"1,2",1
944,"0,3",4
945,"3,0",0
945,"2,1",0
945,"1,2",1
945,"0,3",4
946,"3,0",0
946,"2,1",0
946,"1,2",1
946,"0,3",4
947,"3,0",0
947,"2,1",0
947,"1,2",1
947,"0,3",4
948,"3,0",0
948,"2,1",0
948,"1,2",1
948,"0,3",4
949,"3,0",0
949,"2,1",0
949,"1,2",1
949,"0,3",4
950,"3,0",0
950,"2,1",0
950,"1,2",1
950,"0,3",4
951,"3,0",0
951,"2,1",0
951,"1,2",0
951,"0,3",5
952,"3,0",0
952,"2,1",1
952,"1,2",0
952,"0,3",4
953,"3,0",0
953,"2,1",1
953,"1,2",0
953,"0,3",4
954,"3,0",0
954,"2,1",0
954,"1,2",0
954,"0,3",5
955,"3,0",0
955,"2,1",0
955,"1,2",0
955,"0,3",5
956,"3,0",0
956,"2,1",0
956,"1,2",0
956,"0,3",5
957,"3,0",0
957,"2,1",0
957,"1,2",0
957,"0,3",5
958,"3,0",0
958,"2,1",0
958,"1,2",0
958,"0,3",5
959,"3,0",0
959,"2,1",0
959,"1,2",0
959,"0,3",5
960,"3,0",0
960,"2,1",0
960,"1,2",0
960,"0,3",5
961,"3,0",0
961,"2,1",0
961,"1,2",0
961,"0,3",5
962,"3,0",0
962,"2,1",0
962,"1,2",0
962,"0,3",5
963,"3,0",0
963,"2,1",0
963,"1,2",0
963,"0,3",5
964,"3,0",0
964,"2,1",0
964,"1,2",0
964,"0,3",5
965,"3,0",0
965,"2,1",0
965,"1,2",0
965,"0,3",5
966,"3,0",0
966,"2,1",0
966,"1,2",1
966,"0,3",4
967,"3,0",0
967,"2,1",0
967,"1,2",0
967,"0,3",5
968,"3,0",0
968,"2,1",0
968,"1,2",0
968,"0,3",5
969,"3,0",0
969,"2,1",0
969,"1,2",0
969,"0,3",5
970,"3,0",0
970,"2,1",0
970,"1,2",0
970,"0,3",5
971,"3,0",0
971,"2,1",0
971,"1,2",0
971,"0,3",5
972,"3,0",0
972,"2,1",0
972,"1,2",0
972,"0,3",5
973,"3,0",0
973,"2,1",0
973,"1,2",0
973,"0,3",5
974,"3,0",0
974,"2,1",0
974,"1,2",0
974,"0,3",5
975,"3,0",0
975,"2,1",0
975,"1,2",0
975,"0,3",5
976,"3,0",0
976,"2,1",0
976,"1,2",0
976,"0,3",5
977,"3,0",0
977,"2,1",0
977,"1,2",0
977,"0,3",5
978,"3,0",0
978,"2,1",0
978,"1,2",0
978,"0,3",5
979,"3,0",0
979,"2,1",0
979,"1,2",0
979,"0,3",5
980,"3,0",0
980,"2,1",0
980,"1,2",0
980,"0,3",5
981,"3,0",0
981,"2,1",0
981,"1,2",0
981,"0,3",5
982,"3,0",0
982,"2,1",0
982,"1,2",0
982,"0,3",5
983,"3,0",0
983,"2,1",0
983,"1,2",1
983,"0,3",4
984,"3,0",0
984,"2,1",0
984,"1,2",0
984,"0,3",5
985,"3,0",0
985,"2,1",0
985,"1,2",0
985,"0,3",5
986,"3,0",0
986,"2,1",0
986,"1,2",0
986,"0,3",5
987,"3,0",0
987,"2,1",0
987,"1,2",0
987,"0,3",5
988,"3,0",0
988,"2,1",0
988,"1,2",0
988,"0,3",5
989,"3,0",0
989,"2,1",0
989,"1,2",0
989,"0,3",5
990,"3,0",0
990,"2,1",0
990,"1,2",0
990,"0,3",5
991,"3,0",0
991,"2,1",0
991,"1,2",0
991,"0,3",5
992,"3,0",0
992,"2,1",0
992,"1,2",0
992,"0,3",5
993,"3,0",0
993,"2,1",0
993,"1,2",0
993,"0,3",5
994,"3,0",0
994,"2,1",0
994,"1,2",0
994,"0,3",5
995,"3,0",0
995,"2,1",0
995,"1,2",0
995,"0,3",5
996,"3,0",0
996,"2,1",0
996,"1,2",0
996,"0,3",5
997,"3,0",0
997,"2,1",0
997,"1,2",0
997,"0,3",5
998,"3,0",0
998,"2,1",0
998,"1,2",0
998,"0,3",5
999,"3,0",0
999,"2,1",0
999,"1,2",0
999,"0,3",5
1000,"3,0",0
1000,"2,1",0
1000,"1,2",0
1000,"0,3",5
1001,"3,0",0
1001,"2,1",0
1001,"1,2",0
1001,"0,3",5
