step,strat,count
6937,"1,2,0,0",0
6937,"2,0,0,1",0
6937,"1,0,0,2",38
6937,"2,0,1,0",0
6937,"0,1,2,0",0
6937,"1,0,1,1",1
6937,"0,2,1,0",1
6937,"0,1,0,2",346
6937,"0,0,1,2",369
6937,"0,0,0,3",1
6937,"0,0,2,1",3
6937,"1,1,1,0",0
6937,"0,2,0,1",0
6938,"3,0,0,0",2
6938,"1,1,0,1",3
6938,"0,1,1,1",234
6938,"2,1,0,0",1
6938,"1,2,0,0",0
6938,"2,0,0,1",0
6938,"1,0,0,2",38
6938,"2,0,1,0",0
6938,"0,1,2,0",0
6938,"1,0,1,1",1
6938,"0,2,1,0",1
6938,"0,1,0,2",346
6938,"0,0,1,2",370
6938,"0,0,0,3",1
6938,"0,0,2,1",3
6938,"1,1,1,0",0
6938,"0,2,0,1",0
6939,"3,0,0,0",2
6939,"1,1,0,1",3
6939,"0,1,1,1",234
6939,"2,1,0,0",1
6939,"1,2,0,0",0
6939,"2,0,0,1",0
6939,"1,0,0,2",38
6939,"2,0,1,0",0
6939,"0,1,2,0",0
6939,"1,0,1,1",1
6939,"0,2,1,0",1
6939,"0,1,0,2",346
6939,"0,0,1,2",370
6939,"0,0,0,3",1
6939,"0,0,2,1",3
6939,"1,1,1,0",0
6939,"0,2,0,1",0
6940,"3,0,0,0",2
6940,"1,1,0,1",3
6940,"0,1,1,1",234
6940,"2,1,0,0",1
6940,"1,2,0,0",0
6940,"2,0,0,1",0
6940,"1,0,0,2",38
6940,"2,0,1,0",0
6940,"0,1,2,0",0
6940,"1,0,1,1",1
6940,"0,2,1,0",1
6940,"0,1,0,2",346
6940,"0,0,1,2",370
6940,"0,0,0,3",1
6940,"0,0,2,1",3
6940,"1,1,1,0",0
6940,"0,2,0,1",0
6941,"3,0,0,0",2
6941,"1,1,0,1",3
6941,"0,1,1,1",234
6941,"2,1,0,0",1
6941,"1,2,0,0",0
6941,"2,0,0,1",0
6941,"1,0,0,2",38
6941,"2,0,1,0",0
6941,"0,1,2,0",0
6941,"1,0,1,1",1
6941,"0,2,1,0",1
6941,"0,1,0,2",345
6941,"0,0,1,2",371
6941,"0,0,0,3",1
6941,"0,0,2,1",3
6941,"1,1,1,0",0
6941,"0,2,0,1",0
6942,"3,0,0,0",2
6942,"1,1,0,1",3
6942,"0,1,1,1",234
6942,"2,1,0,0",1
6942,"1,2,0,0",0
6942,"2,0,0,1",0
6942,"1,0,0,2",38
6942,"2,0,1,0",0
6942,"0,1,2,0",0
6942,"1,0,1,1",1
6942,"0,2,1,0",1
6942,"0,1,0,2",345
6942,"0,0,1,2",371
6942,"0,0,0,3",1
6942,"0,0,2,1",3
6942,"1,1,1,0",0
6942,"0,2,0,1",0
6943,"3,0,0,0",2
6943,"1,1,0,1",3
6943,"0,1,1,1",234
6943,"2,1,0,0",1
6943,"1,2,0,0",0
6943,"2,0,0,1",0
6943,"1,0,0,2",38
6943,"2,0,1,0",0
6943,"0,1,2,0",0
6943,"1,0,1,1",1
6943,"0,2,1,0",1
6943,"0,1,0,2",344
6943,"0,0,1,2",372
6943,"0,0,0,3",1
6943,"0,0,2,1",3
6943,"1,1,1,0",0
6943,"0,2,0,1",0
6944,"3,0,0,0",2
6944,"1,1,0,1",3
6944,"0,1,1,1",234
6944,"2,1,0,0",1
6944,"1,2,0,0",0
6944,"2,0,0,1",0
6944,"1,0,0,2",38
6944,"2,0,1,0",0
6944,"0,1,2,0",0
6944,"1,0,1,1",1
6944,"0,2,1,0",1
6944,"0,1,0,2",343
6944,"0,0,1,2",373
6944,"0,0,0,3",1
6944,"0,0,2,1",3
6944,"1,1,1,0",0
6944,"0,2,0,1",0
6945,"3,0,0,0",2
6945,"1,1,0,1",3
6945,"0,1,1,1",233
6945,"2,1,0,0",1
6945,"1,2,0,0",0
6945,"2,0,0,1",0
6945,"1,0,0,2",38
6945,"2,0,1,0",0
6945,"0,1,2,0",0
6945,"1,0,1,1",1
6945,"0,2,1,0",1
6945,"0,1,0,2",344
6945,"0,0,1,2",373
6945,"0,0,0,3",1
6945,"0,0,2,1",3
6945,"1,1,1,0",0
6945,"0,2,0,1",0
6946,"3,0,0,0",2
6946,"1,1,0,1",3
6946,"0,1,1,1",233
6946,"2,1,0,0",1
6946,"1,2,0,0",0
6946,"2,0,0,1",0
6946,"1,0,0,2",38
6946,"2,0,1,0",0
6946,"0,1,2,0",0
6946,"1,0,1,1",1
6946,"0,2,1,0",1
6946,"0,1,0,2",344
6946,"0,0,1,2",373
6946,"0,0,0,3",1
6946,"0,0,2,1",3
6946,"1,1,1,0",0
6946,"0,2,0,1",0
6947,"3,0,0,0",2
6947,"1,1,0,1",3
6947,"0,1,1,1",233
6947,"2,1,0,0",1
6947,"1,2,0,0",0
6947,"2,0,0,1",0
6947,"1,0,0,2",38
6947,"2,0,1,0",0
6947,"0,1,2,0",0
6947,"1,0,1,1",1
6947,"0,2,1,0",1
6947,"0,1,0,2",343
6947,"0,0,1,2",374
6947,"0,0,0,3",1
6947,"0,0,2,1",3
6947,"1,1,1,0",0
6947,"0,2,0,1",0
6948,"3,0,0,0",2
6948,"1,1,0,1",3
6948,"0,1,1,1",233
6948,"2,1,0,0",1
6948,"1,2,0,0",0
6948,"2,0,0,1",0
6948,"1,0,0,2",38
6948,"2,0,1,0",0
6948,"0,1,2,0",0
6948,"1,0,1,1",1
6948,"0,2,1,0",1
6948,"0,1,0,2",342
6948,"0,0,1,2",375
6948,"0,0,0,3",1
6948,"0,0,2,1",3
6948,"1,1,1,0",0
6948,"0,2,0,1",0
6949,"3,0,0,0",2
6949,"1,1,0,1",3
6949,"0,1,1,1",233
6949,"2,1,0,0",1
6949,"1,2,0,0",0
6949,"2,0,0,1",0
6949,"1,0,0,2",37
6949,"2,0,1,0",0
6949,"0,1,2,0",0
6949,"1,0,1,1",1
6949,"0,2,1,0",1
6949,"0,1,0,2",342
6949,"0,0,1,2",376
6949,"0,0,0,3",1
6949,"0,0,2,1",3
6949,"1,1,1,0",0
6949,"0,2,0,1",0
6950,"3,0,0,0",2
6950,"1,1,0,1",3
6950,"0,1,1,1",233
6950,"2,1,0,0",1
6950,"1,2,0,0",0
6950,"2,0,0,1",0
6950,"1,0,0,2",37
6950,"2,0,1,0",0
6950,"0,1,2,0",0
6950,"1,0,1,1",1
6950,"0,2,1,0",1
6950,"0,1,0,2",342
6950,"0,0,1,2",376
6950,"0,0,0,3",1
6950,"0,0,2,1",3
6950,"1,1,1,0",0
6950,"0,2,0,1",0
6951,"3,0,0,0",2
6951,"1,1,0,1",3
6951,"0,1,1,1",232
6951,"2,1,0,0",1
6951,"1,2,0,0",0
6951,"2,0,0,1",0
6951,"1,0,0,2",38
6951,"2,0,1,0",0
6951,"0,1,2,0",0
6951,"1,0,1,1",1
6951,"0,2,1,0",1
6951,"0,1,0,2",342
6951,"0,0,1,2",376
6951,"0,0,0,3",1
6951,"0,0,2,1",3
6951,"1,1,1,0",0
6951,"0,2,0,1",0
6952,"3,0,0,0",2
6952,"1,1,0,1",3
6952,"0,1,1,1",231
6952,"2,1,0,0",1
6952,"1,2,0,0",0
6952,"2,0,0,1",0
6952,"1,0,0,2",38
6952,"2,0,1,0",0
6952,"0,1,2,0",0
6952,"1,0,1,1",1
6952,"0,2,1,0",1
6952,"0,1,0,2",343
6952,"0,0,1,2",376
6952,"0,0,0,3",1
6952,"0,0,2,1",3
6952,"1,1,1,0",0
6952,"0,2,0,1",0
6953,"3,0,0,0",2
6953,"1,1,0,1",3
6953,"0,1,1,1",231
6953,"2,1,0,0",1
6953,"1,2,0,0",0
6953,"2,0,0,1",0
6953,"1,0,0,2",37
6953,"2,0,1,0",0
6953,"0,1,2,0",0
6953,"1,0,1,1",1
6953,"0,2,1,0",1
6953,"0,1,0,2",343
6953,"0,0,1,2",377
6953,"0,0,0,3",1
6953,"0,0,2,1",3
6953,"1,1,1,0",0
6953,"0,2,0,1",0
6954,"3,0,0,0",2
6954,"1,1,0,1",3
6954,"0,1,1,1",231
6954,"2,1,0,0",1
6954,"1,2,0,0",0
6954,"2,0,0,1",0
6954,"1,0,0,2",37
6954,"2,0,1,0",0
6954,"0,1,2,0",0
6954,"1,0,1,1",1
6954,"0,2,1,0",1
6954,"0,1,0,2",343
6954,"0,0,1,2",377
6954,"0,0,0,3",1
6954,"0,0,2,1",3
6954,"1,1,1,0",0
6954,"0,2,0,1",0
6955,"3,0,0,0",2
6955,"1,1,0,1",3
6955,"0,1,1,1",231
6955,"2,1,0,0",1
6955,"1,2,0,0",0
6955,"2,0,0,1",0
6955,"1,0,0,2",37
6955,"2,0,1,0",0
6955,"0,1,2,0",0
6955,"1,0,1,1",1
6955,"0,2,1,0",1
6955,"0,1,0,2",342
6955,"0,0,1,2",378
6955,"0,0,0,3",1
6955,"0,0,2,1",3
6955,"1,1,1,0",0
6955,"0,2,0,1",0
6956,"3,0,0,0",2
6956,"1,1,0,1",3
6956,"0,1,1,1",230
6956,"2,1,0,0",1
6956,"1,2,0,0",0
6956,"2,0,0,1",0
6956,"1,0,0,2",37
6956,"2,0,1,0",0
6956,"0,1,2,0",0
6956,"1,0,1,1",1
6956,"0,2,1,0",1
6956,"0,1,0,2",343
6956,"0,0,1,2",378
6956,"0,0,0,3",1
6956,"0,0,2,1",3
6956,"1,1,1,0",0
6956,"0,2,0,1",0
6957,"3,0,0,0",2
6957,"1,1,0,1",3
6957,"0,1,1,1",229
6957,"2,1,0,0",1
6957,"1,2,0,0",0
6957,"2,0,0,1",0
6957,"1,0,0,2",37
6957,"2,0,1,0",0
6957,"0,1,2,0",0
6957,"1,0,1,1",1
6957,"0,2,1,0",1
6957,"0,1,0,2",344
6957,"0,0,1,2",378
6957,"0,0,0,3",1
6957,"0,0,2,1",3
6957,"1,1,1,0",0
6957,"0,2,0,1",0
6958,"3,0,0,0",2
6958,"1,1,0,1",3
6958,"0,1,1,1",229
6958,"2,1,0,0",1
6958,"1,2,0,0",0
6958,"2,0,0,1",0
6958,"1,0,0,2",37
6958,"2,0,1,0",0
6958,"0,1,2,0",0
6958,"1,0,1,1",1
6958,"0,2,1,0",1
6958,"0,1,0,2",343
6958,"0,0,1,2",379
6958,"0,0,0,3",1
6958,"0,0,2,1",3
6958,"1,1,1,0",0
6958,"0,2,0,1",0
6959,"3,0,0,0",2
6959,"1,1,0,1",3
6959,"0,1,1,1",229
6959,"2,1,0,0",1
6959,"1,2,0,0",0
6959,"2,0,0,1",0
6959,"1,0,0,2",37
6959,"2,0,1,0",0
6959,"0,1,2,0",0
6959,"1,0,1,1",1
6959,"0,2,1,0",1
6959,"0,1,0,2",343
6959,"0,0,1,2",379
6959,"0,0,0,3",1
6959,"0,0,2,1",3
6959,"1,1,1,0",0
6959,"0,2,0,1",0
6960,"3,0,0,0",2
6960,"1,1,0,1",3
6960,"0,1,1,1",229
6960,"2,1,0,0",1
6960,"1,2,0,0",0
6960,"2,0,0,1",0
6960,"1,0,0,2",37
6960,"2,0,1,0",0
6960,"0,1,2,0",0
6960,"1,0,1,1",1
6960,"0,2,1,0",1
6960,"0,1,0,2",343
6960,"0,0,1,2",379
6960,"0,0,0,3",1
6960,"0,0,2,1",3
6960,"1,1,1,0",0
6960,"0,2,0,1",0
6961,"3,0,0,0",2
6961,"1,1,0,1",3
6961,"0,1,1,1",229
6961,"2,1,0,0",1
6961,"1,2,0,0",0
6961,"2,0,0,1",0
6961,"1,0,0,2",36
6961,"2,0,1,0",0
6961,"0,1,2,0",0
6961,"1,0,1,1",1
6961,"0,2,1,0",1
6961,"0,1,0,2",343
6961,"0,0,1,2",380
6961,"0,0,0,3",1
6961,"0,0,2,1",3
6961,"1,1,1,0",0
6961,"0,2,0,1",0
6962,"3,0,0,0",2
6962,"1,1,0,1",3
6962,"0,1,1,1",229
6962,"2,1,0,0",1
6962,"1,2,0,0",0
6962,"2,0,0,1",0
6962,"1,0,0,2",36
6962,"2,0,1,0",0
6962,"0,1,2,0",0
6962,"1,0,1,1",1
6962,"0,2,1,0",1
6962,"0,1,0,2",343
6962,"0,0,1,2",380
6962,"0,0,0,3",1
6962,"0,0,2,1",3
6962,"1,1,1,0",0
6962,"0,2,0,1",0
6963,"3,0,0,0",2
6963,"1,1,0,1",3
6963,"0,1,1,1",228
6963,"2,1,0,0",1
6963,"1,2,0,0",0
6963,"2,0,0,1",0
6963,"1,0,0,2",36
6963,"2,0,1,0",0
6963,"0,1,2,0",0
6963,"1,0,1,1",1
6963,"0,2,1,0",1
6963,"0,1,0,2",343
6963,"0,0,1,2",381
6963,"0,0,0,3",1
6963,"0,0,2,1",3
6963,"1,1,1,0",0
6963,"0,2,0,1",0
6964,"3,0,0,0",2
6964,"1,1,0,1",3
6964,"0,1,1,1",227
6964,"2,1,0,0",1
6964,"1,2,0,0",0
6964,"2,0,0,1",0
6964,"1,0,0,2",36
6964,"2,0,1,0",0
6964,"0,1,2,0",0
6964,"1,0,1,1",1
6964,"0,2,1,0",1
6964,"0,1,0,2",343
6964,"0,0,1,2",382
6964,"0,0,0,3",1
6964,"0,0,2,1",3
6964,"1,1,1,0",0
6964,"0,2,0,1",0
6965,"3,0,0,0",2
6965,"1,1,0,1",3
6965,"0,1,1,1",227
6965,"2,1,0,0",1
6965,"1,2,0,0",0
6965,"2,0,0,1",0
6965,"1,0,0,2",36
6965,"2,0,1,0",0
6965,"0,1,2,0",0
6965,"1,0,1,1",1
6965,"0,2,1,0",1
6965,"0,1,0,2",343
6965,"0,0,1,2",382
6965,"0,0,0,3",1
6965,"0,0,2,1",3
6965,"1,1,1,0",0
6965,"0,2,0,1",0
6966,"3,0,0,0",2
6966,"1,1,0,1",3
6966,"0,1,1,1",227
6966,"2,1,0,0",1
6966,"1,2,0,0",0
6966,"2,0,0,1",0
6966,"1,0,0,2",36
6966,"2,0,1,0",0
6966,"0,1,2,0",0
6966,"1,0,1,1",1
6966,"0,2,1,0",1
6966,"0,1,0,2",343
6966,"0,0,1,2",382
6966,"0,0,0,3",1
6966,"0,0,2,1",3
6966,"1,1,1,0",0
6966,"0,2,0,1",0
6967,"3,0,0,0",2
6967,"1,1,0,1",3
6967,"0,1,1,1",227
6967,"2,1,0,0",1
6967,"1,2,0,0",0
6967,"2,0,0,1",0
6967,"1,0,0,2",36
6967,"2,0,1,0",0
6967,"0,1,2,0",0
6967,"1,0,1,1",1
6967,"0,2,1,0",1
6967,"0,1,0,2",343
6967,"0,0,1,2",382
6967,"0,0,0,3",1
6967,"0,0,2,1",3
6967,"1,1,1,0",0
6967,"0,2,0,1",0
6968,"3,0,0,0",2
6968,"1,1,0,1",3
6968,"0,1,1,1",227
6968,"2,1,0,0",1
6968,"1,2,0,0",0
6968,"2,0,0,1",0
6968,"1,0,0,2",36
6968,"2,0,1,0",0
6968,"0,1,2,0",0
6968,"1,0,1,1",1
6968,"0,2,1,0",1
6968,"0,1,0,2",343
6968,"0,0,1,2",382
6968,"0,0,0,3",1
6968,"0,0,2,1",3
6968,"1,1,1,0",0
6968,"0,2,0,1",0
6969,"3,0,0,0",2
6969,"1,1,0,1",3
6969,"0,1,1,1",227
6969,"2,1,0,0",1
6969,"1,2,0,0",0
6969,"2,0,0,1",0
6969,"1,0,0,2",36
6969,"2,0,1,0",0
6969,"0,1,2,0",0
6969,"1,0,1,1",1
6969,"0,2,1,0",1
6969,"0,1,0,2",342
6969,"0,0,1,2",383
6969,"0,0,0,3",1
6969,"0,0,2,1",3
6969,"1,1,1,0",0
6969,"0,2,0,1",0
6970,"3,0,0,0",2
6970,"1,1,0,1",3
6970,"0,1,1,1",227
6970,"2,1,0,0",1
6970,"1,2,0,0",0
6970,"2,0,0,1",0
6970,"1,0,0,2",36
6970,"2,0,1,0",0
6970,"0,1,2,0",0
6970,"1,0,1,1",1
6970,"0,2,1,0",1
6970,"0,1,0,2",342
6970,"0,0,1,2",383
6970,"0,0,0,3",1
6970,"0,0,2,1",3
6970,"1,1,1,0",0
6970,"0,2,0,1",0
6971,"3,0,0,0",2
6971,"1,1,0,1",3
6971,"0,1,1,1",226
6971,"2,1,0,0",1
6971,"1,2,0,0",0
6971,"2,0,0,1",0
6971,"1,0,0,2",36
6971,"2,0,1,0",0
6971,"0,1,2,0",0
6971,"1,0,1,1",1
6971,"0,2,1,0",1
6971,"0,1,0,2",342
6971,"0,0,1,2",384
6971,"0,0,0,3",1
6971,"0,0,2,1",3
6971,"1,1,1,0",0
6971,"0,2,0,1",0
6972,"3,0,0,0",2
6972,"1,1,0,1",3
6972,"0,1,1,1",226
6972,"2,1,0,0",1
6972,"1,2,0,0",0
6972,"2,0,0,1",0
6972,"1,0,0,2",36
6972,"2,0,1,0",0
6972,"0,1,2,0",0
6972,"1,0,1,1",1
6972,"0,2,1,0",1
6972,"0,1,0,2",342
6972,"0,0,1,2",384
6972,"0,0,0,3",1
6972,"0,0,2,1",3
6972,"1,1,1,0",0
6972,"0,2,0,1",0
6973,"3,0,0,0",2
6973,"1,1,0,1",3
6973,"0,1,1,1",226
6973,"2,1,0,0",1
6973,"1,2,0,0",0
6973,"2,0,0,1",0
6973,"1,0,0,2",36
6973,"2,0,1,0",0
6973,"0,1,2,0",0
6973,"1,0,1,1",1
6973,"0,2,1,0",1
6973,"0,1,0,2",342
6973,"0,0,1,2",384
6973,"0,0,0,3",1
6973,"0,0,2,1",3
6973,"1,1,1,0",0
6973,"0,2,0,1",0
6974,"3,0,0,0",2
6974,"1,1,0,1",3
6974,"0,1,1,1",226
6974,"2,1,0,0",1
6974,"1,2,0,0",0
6974,"2,0,0,1",0
6974,"1,0,0,2",36
6974,"2,0,1,0",0
6974,"0,1,2,0",0
6974,"1,0,1,1",1
6974,"0,2,1,0",1
6974,"0,1,0,2",341
6974,"0,0,1,2",385
6974,"0,0,0,3",1
6974,"0,0,2,1",3
6974,"1,1,1,0",0
6974,"0,2,0,1",0
6975,"3,0,0,0",2
6975,"1,1,0,1",3
6975,"0,1,1,1",225
6975,"2,1,0,0",1
6975,"1,2,0,0",0
6975,"2,0,0,1",0
6975,"1,0,0,2",36
6975,"2,0,1,0",0
6975,"0,1,2,0",0
6975,"1,0,1,1",1
6975,"0,2,1,0",1
6975,"0,1,0,2",341
6975,"0,0,1,2",386
6975,"0,0,0,3",1
6975,"0,0,2,1",3
6975,"1,1,1,0",0
6975,"0,2,0,1",0
6976,"3,0,0,0",2
6976,"1,1,0,1",3
6976,"0,1,1,1",224
6976,"2,1,0,0",1
6976,"1,2,0,0",0
6976,"2,0,0,1",0
6976,"1,0,0,2",36
6976,"2,0,1,0",0
6976,"0,1,2,0",0
6976,"1,0,1,1",1
6976,"0,2,1,0",1
6976,"0,1,0,2",341
6976,"0,0,1,2",387
6976,"0,0,0,3",1
6976,"0,0,2,1",3
6976,"1,1,1,0",0
6976,"0,2,0,1",0
6977,"3,0,0,0",2
6977,"1,1,0,1",2
6977,"0,1,1,1",224
6977,"2,1,0,0",1
6977,"1,2,0,0",0
6977,"2,0,0,1",0
6977,"1,0,0,2",36
6977,"2,0,1,0",0
6977,"0,1,2,0",0
6977,"1,0,1,1",1
6977,"0,2,1,0",1
6977,"0,1,0,2",342
6977,"0,0,1,2",387
6977,"0,0,0,3",1
6977,"0,0,2,1",3
6977,"1,1,1,0",0
6977,"0,2,0,1",0
6978,"3,0,0,0",2
6978,"1,1,0,1",2
6978,"0,1,1,1",224
6978,"2,1,0,0",1
6978,"1,2,0,0",0
6978,"2,0,0,1",0
6978,"1,0,0,2",36
6978,"2,0,1,0",0
6978,"0,1,2,0",0
6978,"1,0,1,1",1
6978,"0,2,1,0",1
6978,"0,1,0,2",342
6978,"0,0,1,2",387
6978,"0,0,0,3",1
6978,"0,0,2,1",3
6978,"1,1,1,0",0
6978,"0,2,0,1",0
6979,"3,0,0,0",2
6979,"1,1,0,1",2
6979,"0,1,1,1",225
6979,"2,1,0,0",1
6979,"1,2,0,0",0
6979,"2,0,0,1",0
6979,"1,0,0,2",35
6979,"2,0,1,0",0
6979,"0,1,2,0",0
6979,"1,0,1,1",1
6979,"0,2,1,0",1
6979,"0,1,0,2",342
6979,"0,0,1,2",387
6979,"0,0,0,3",1
6979,"0,0,2,1",3
6979,"1,1,1,0",0
6979,"0,2,0,1",0
6980,"3,0,0,0",2
6980,"1,1,0,1",2
6980,"0,1,1,1",225
6980,"2,1,0,0",1
6980,"1,2,0,0",0
6980,"2,0,0,1",0
6980,"1,0,0,2",35
6980,"2,0,1,0",0
6980,"0,1,2,0",0
6980,"1,0,1,1",1
6980,"0,2,1,0",1
6980,"0,1,0,2",342
6980,"0,0,1,2",387
6980,"0,0,0,3",1
6980,"0,0,2,1",3
6980,"1,1,1,0",0
6980,"0,2,0,1",0
6981,"3,0,0,0",2
6981,"1,1,0,1",2
6981,"0,1,1,1",225
6981,"2,1,0,0",1
6981,"1,2,0,0",0
6981,"2,0,0,1",0
6981,"1,0,0,2",35
6981,"2,0,1,0",0
6981,"0,1,2,0",0
6981,"1,0,1,1",1
6981,"0,2,1,0",1
6981,"0,1,0,2",341
6981,"0,0,1,2",388
6981,"0,0,0,3",1
6981,"0,0,2,1",3
6981,"1,1,1,0",0
6981,"0,2,0,1",0
6982,"3,0,0,0",2
6982,"1,1,0,1",2
6982,"0,1,1,1",224
6982,"2,1,0,0",1
6982,"1,2,0,0",0
6982,"2,0,0,1",0
6982,"1,0,0,2",35
6982,"2,0,1,0",0
6982,"0,1,2,0",0
6982,"1,0,1,1",1
6982,"0,2,1,0",1
6982,"0,1,0,2",341
6982,"0,0,1,2",389
6982,"0,0,0,3",1
6982,"0,0,2,1",3
6982,"1,1,1,0",0
6982,"0,2,0,1",0
6983,"3,0,0,0",2
6983,"1,1,0,1",2
6983,"0,1,1,1",223
6983,"2,1,0,0",1
6983,"1,2,0,0",0
6983,"2,0,0,1",0
6983,"1,0,0,2",35
6983,"2,0,1,0",0
6983,"0,1,2,0",0
6983,"1,0,1,1",1
6983,"0,2,1,0",1
6983,"0,1,0,2",341
6983,"0,0,1,2",390
6983,"0,0,0,3",1
6983,"0,0,2,1",3
6983,"1,1,1,0",0
6983,"0,2,0,1",0
6984,"3,0,0,0",2
6984,"1,1,0,1",2
6984,"0,1,1,1",222
6984,"2,1,0,0",1
6984,"1,2,0,0",0
6984,"2,0,0,1",0
6984,"1,0,0,2",35
6984,"2,0,1,0",0
6984,"0,1,2,0",0
6984,"1,0,1,1",1
6984,"0,2,1,0",1
6984,"0,1,0,2",341
6984,"0,0,1,2",391
6984,"0,0,0,3",1
6984,"0,0,2,1",3
6984,"1,1,1,0",0
6984,"0,2,0,1",0
6985,"3,0,0,0",2
6985,"1,1,0,1",2
6985,"0,1,1,1",222
6985,"2,1,0,0",1
6985,"1,2,0,0",0
6985,"2,0,0,1",0
6985,"1,0,0,2",35
6985,"2,0,1,0",0
6985,"0,1,2,0",0
6985,"1,0,1,1",1
6985,"0,2,1,0",1
6985,"0,1,0,2",340
6985,"0,0,1,2",392
6985,"0,0,0,3",1
6985,"0,0,2,1",3
6985,"1,1,1,0",0
6985,"0,2,0,1",0
6986,"3,0,0,0",2
6986,"1,1,0,1",2
6986,"0,1,1,1",222
6986,"2,1,0,0",1
6986,"1,2,0,0",0
6986,"2,0,0,1",0
6986,"1,0,0,2",35
6986,"2,0,1,0",0
6986,"0,1,2,0",0
6986,"1,0,1,1",1
6986,"0,2,1,0",1
6986,"0,1,0,2",339
6986,"0,0,1,2",393
6986,"0,0,0,3",1
6986,"0,0,2,1",3
6986,"1,1,1,0",0
6986,"0,2,0,1",0
6987,"3,0,0,0",2
6987,"1,1,0,1",2
6987,"0,1,1,1",221
6987,"2,1,0,0",1
6987,"1,2,0,0",0
6987,"2,0,0,1",0
6987,"1,0,0,2",35
6987,"2,0,1,0",0
6987,"0,1,2,0",0
6987,"1,0,1,1",1
6987,"0,2,1,0",1
6987,"0,1,0,2",339
6987,"0,0,1,2",394
6987,"0,0,0,3",1
6987,"0,0,2,1",3
6987,"1,1,1,0",0
6987,"0,2,0,1",0
6988,"3,0,0,0",2
6988,"1,1,0,1",2
6988,"0,1,1,1",220
6988,"2,1,0,0",1
6988,"1,2,0,0",0
6988,"2,0,0,1",0
6988,"1,0,0,2",35
6988,"2,0,1,0",0
6988,"0,1,2,0",0
6988,"1,0,1,1",1
6988,"0,2,1,0",1
6988,"0,1,0,2",339
6988,"0,0,1,2",395
6988,"0,0,0,3",1
6988,"0,0,2,1",3
6988,"1,1,1,0",0
6988,"0,2,0,1",0
6989,"3,0,0,0",2
6989,"1,1,0,1",2
6989,"0,1,1,1",220
6989,"2,1,0,0",1
6989,"1,2,0,0",0
6989,"2,0,0,1",0
6989,"1,0,0,2",35
6989,"2,0,1,0",0
6989,"0,1,2,0",0
6989,"1,0,1,1",1
6989,"0,2,1,0",1
6989,"0,1,0,2",339
6989,"0,0,1,2",395
6989,"0,0,0,3",1
6989,"0,0,2,1",3
6989,"1,1,1,0",0
6989,"0,2,0,1",0
6990,"3,0,0,0",2
6990,"1,1,0,1",2
6990,"0,1,1,1",220
6990,"2,1,0,0",1
6990,"1,2,0,0",0
6990,"2,0,0,1",0
6990,"1,0,0,2",35
6990,"2,0,1,0",0
6990,"0,1,2,0",0
6990,"1,0,1,1",1
6990,"0,2,1,0",1
6990,"0,1,0,2",339
6990,"0,0,1,2",395
6990,"0,0,0,3",1
6990,"0,0,2,1",3
6990,"1,1,1,0",0
6990,"0,2,0,1",0
6991,"3,0,0,0",2
6991,"1,1,0,1",2
6991,"0,1,1,1",220
6991,"2,1,0,0",1
6991,"1,2,0,0",0
6991,"2,0,0,1",0
6991,"1,0,0,2",35
6991,"2,0,1,0",0
6991,"0,1,2,0",0
6991,"1,0,1,1",1
6991,"0,2,1,0",1
6991,"0,1,0,2",338
6991,"0,0,1,2",396
6991,"0,0,0,3",1
6991,"0,0,2,1",3
6991,"1,1,1,0",0
6991,"0,2,0,1",0
6992,"3,0,0,0",2
6992,"1,1,0,1",2
6992,"0,1,1,1",219
6992,"2,1,0,0",1
6992,"1,2,0,0",0
6992,"2,0,0,1",0
6992,"1,0,0,2",35
6992,"2,0,1,0",0
6992,"0,1,2,0",0
6992,"1,0,1,1",1
6992,"0,2,1,0",1
6992,"0,1,0,2",339
6992,"0,0,1,2",396
6992,"0,0,0,3",1
6992,"0,0,2,1",3
6992,"1,1,1,0",0
6992,"0,2,0,1",0
6993,"3,0,0,0",2
6993,"1,1,0,1",2
6993,"0,1,1,1",219
6993,"2,1,0,0",1
6993,"1,2,0,0",0
6993,"2,0,0,1",0
6993,"1,0,0,2",35
6993,"2,0,1,0",0
6993,"0,1,2,0",0
6993,"1,0,1,1",1
6993,"0,2,1,0",1
6993,"0,1,0,2",339
6993,"0,0,1,2",396
6993,"0,0,0,3",1
6993,"0,0,2,1",3
6993,"1,1,1,0",0
6993,"0,2,0,1",0
6994,"3,0,0,0",2
6994,"1,1,0,1",2
6994,"0,1,1,1",219
6994,"2,1,0,0",1
6994,"1,2,0,0",0
6994,"2,0,0,1",0
6994,"1,0,0,2",34
6994,"2,0,1,0",0
6994,"0,1,2,0",0
6994,"1,0,1,1",1
6994,"0,2,1,0",1
6994,"0,1,0,2",340
6994,"0,0,1,2",396
6994,"0,0,0,3",1
6994,"0,0,2,1",3
6994,"1,1,1,0",0
6994,"0,2,0,1",0
6995,"3,0,0,0",2
6995,"1,1,0,1",2
6995,"0,1,1,1",218
6995,"2,1,0,0",1
6995,"1,2,0,0",0
6995,"2,0,0,1",0
6995,"1,0,0,2",34
6995,"2,0,1,0",0
6995,"0,1,2,0",0
6995,"1,0,1,1",1
6995,"0,2,1,0",1
6995,"0,1,0,2",340
6995,"0,0,1,2",397
6995,"0,0,0,3",1
6995,"0,0,2,1",3
6995,"1,1,1,0",0
6995,"0,2,0,1",0
